 -2.3327846E-03 	 2.9041417E-06 	 3.4530808E-02 	 1.1978186E-03 	
 -2.3328332E-03 	 2.9795730E-06 	 3.4530960E-02 	 1.1978293E-03 	
 -2.3328818E-03 	 3.0563604E-06 	 3.4531111E-02 	 1.1978400E-03 	
 -2.3329305E-03 	 3.1345164E-06 	 3.4531263E-02 	 1.1978507E-03 	
 -2.3329794E-03 	 3.2140534E-06 	 3.4531414E-02 	 1.1978614E-03 	
 -2.3330283E-03 	 3.2949838E-06 	 3.4531566E-02 	 1.1978721E-03 	
 -2.3330773E-03 	 3.3773200E-06 	 3.4531717E-02 	 1.1978827E-03 	
 -2.3331265E-03 	 3.4610745E-06 	 3.4531868E-02 	 1.1978934E-03 	
 -2.3331757E-03 	 3.5462596E-06 	 3.4532020E-02 	 1.1979041E-03 	
 -2.3332249E-03 	 3.6328877E-06 	 3.4532171E-02 	 1.1979148E-03 	
 -2.3332743E-03 	 3.7209712E-06 	 3.4532323E-02 	 1.1979255E-03 	
 -2.3333237E-03 	 3.8105224E-06 	 3.4532474E-02 	 1.1979362E-03 	
 -2.3333732E-03 	 3.9015535E-06 	 3.4532625E-02 	 1.1979469E-03 	
 -2.3334228E-03 	 3.9940771E-06 	 3.4532777E-02 	 1.1979576E-03 	
 -2.3334725E-03 	 4.0881053E-06 	 3.4532928E-02 	 1.1979682E-03 	
 -2.3335222E-03 	 4.1836504E-06 	 3.4533080E-02 	 1.1979789E-03 	
 -2.3335720E-03 	 4.2807247E-06 	 3.4533231E-02 	 1.1979896E-03 	
 -2.3336219E-03 	 4.3793406E-06 	 3.4533382E-02 	 1.1980003E-03 	
 -2.3336718E-03 	 4.4795101E-06 	 3.4533534E-02 	 1.1980110E-03 	
 -2.3337218E-03 	 4.5812456E-06 	 3.4533685E-02 	 1.1980217E-03 	
 -2.3337718E-03 	 4.6845593E-06 	 3.4533836E-02 	 1.1980324E-03 	
 -2.3338219E-03 	 4.7894634E-06 	 3.4533988E-02 	 1.1980430E-03 	
 -2.3338720E-03 	 4.8959701E-06 	 3.4534139E-02 	 1.1980537E-03 	
 -2.3339222E-03 	 5.0040915E-06 	 3.4534290E-02 	 1.1980644E-03 	
 -2.3339725E-03 	 5.1138398E-06 	 3.4534442E-02 	 1.1980751E-03 	
 -2.3340228E-03 	 5.2252271E-06 	 3.4534593E-02 	 1.1980858E-03 	
 -2.3340731E-03 	 5.3382657E-06 	 3.4534744E-02 	 1.1980965E-03 	
 -2.3341235E-03 	 5.4529675E-06 	 3.4534895E-02 	 1.1981072E-03 	
 -2.3341739E-03 	 5.5693448E-06 	 3.4535046E-02 	 1.1981178E-03 	
 -2.3342243E-03 	 5.6874095E-06 	 3.4535198E-02 	 1.1981285E-03 	
 -2.3342748E-03 	 5.8071737E-06 	 3.4535349E-02 	 1.1981392E-03 	
 -2.3343253E-03 	 5.9286496E-06 	 3.4535500E-02 	 1.1981499E-03 	
 -2.3343758E-03 	 6.0518491E-06 	 3.4535651E-02 	 1.1981606E-03 	
 -2.3344264E-03 	 6.1767842E-06 	 3.4535802E-02 	 1.1981712E-03 	
 -2.3344769E-03 	 6.3034670E-06 	 3.4535954E-02 	 1.1981819E-03 	
 -2.3345275E-03 	 6.4319095E-06 	 3.4536105E-02 	 1.1981926E-03 	
 -2.3345781E-03 	 6.5621235E-06 	 3.4536256E-02 	 1.1982033E-03 	
 -2.3346288E-03 	 6.6941211E-06 	 3.4536407E-02 	 1.1982139E-03 	
 -2.3346794E-03 	 6.8279143E-06 	 3.4536558E-02 	 1.1982246E-03 	
 -2.3347300E-03 	 6.9635148E-06 	 3.4536709E-02 	 1.1982353E-03 	
 -2.3347807E-03 	 7.1009347E-06 	 3.4536860E-02 	 1.1982460E-03 	
 -2.3348313E-03 	 7.2401858E-06 	 3.4537011E-02 	 1.1982566E-03 	
 -2.3348820E-03 	 7.3812801E-06 	 3.4537162E-02 	 1.1982673E-03 	
 -2.3349326E-03 	 7.5242292E-06 	 3.4537313E-02 	 1.1982780E-03 	
 -2.3349833E-03 	 7.6690452E-06 	 3.4537464E-02 	 1.1982886E-03 	
 -2.3350339E-03 	 7.8157397E-06 	 3.4537615E-02 	 1.1982993E-03 	
 -2.3350845E-03 	 7.9643247E-06 	 3.4537766E-02 	 1.1983100E-03 	
 -2.3351351E-03 	 8.1148118E-06 	 3.4537917E-02 	 1.1983206E-03 	
 -2.3351857E-03 	 8.2672129E-06 	 3.4538068E-02 	 1.1983313E-03 	
 -2.3352363E-03 	 8.4215397E-06 	 3.4538219E-02 	 1.1983420E-03 	
 -2.3352869E-03 	 8.5778039E-06 	 3.4538370E-02 	 1.1983526E-03 	
 -2.3353374E-03 	 8.7360173E-06 	 3.4538521E-02 	 1.1983633E-03 	
 -2.3353879E-03 	 8.8961916E-06 	 3.4538671E-02 	 1.1983739E-03 	
 -2.3354383E-03 	 9.0583383E-06 	 3.4538822E-02 	 1.1983846E-03 	
 -2.3354887E-03 	 9.2224692E-06 	 3.4538973E-02 	 1.1983953E-03 	
 -2.3355391E-03 	 9.3885960E-06 	 3.4539124E-02 	 1.1984059E-03 	
 -2.3355895E-03 	 9.5567302E-06 	 3.4539275E-02 	 1.1984166E-03 	
 -2.3356398E-03 	 9.7268834E-06 	 3.4539425E-02 	 1.1984272E-03 	
 -2.3356900E-03 	 9.8990673E-06 	 3.4539576E-02 	 1.1984379E-03 	
 -2.3357402E-03 	 1.0073293E-05 	 3.4539727E-02 	 1.1984485E-03 	
 -2.3357904E-03 	 1.0249573E-05 	 3.4539877E-02 	 1.1984592E-03 	
 -2.3358405E-03 	 1.0427918E-05 	 3.4540028E-02 	 1.1984698E-03 	
 -2.3358905E-03 	 1.0608340E-05 	 3.4540179E-02 	 1.1984804E-03 	
 -2.3359405E-03 	 1.0790850E-05 	 3.4540329E-02 	 1.1984911E-03 	
 -2.3359904E-03 	 1.0975460E-05 	 3.4540480E-02 	 1.1985017E-03 	
 -2.3360402E-03 	 1.1162181E-05 	 3.4540630E-02 	 1.1985124E-03 	
 -2.3360900E-03 	 1.1351025E-05 	 3.4540781E-02 	 1.1985230E-03 	
 -2.3361397E-03 	 1.1542002E-05 	 3.4540931E-02 	 1.1985336E-03 	
 -2.3361893E-03 	 1.1735126E-05 	 3.4541082E-02 	 1.1985443E-03 	
 -2.3362388E-03 	 1.1930405E-05 	 3.4541232E-02 	 1.1985549E-03 	
 -2.3362883E-03 	 1.2127853E-05 	 3.4541383E-02 	 1.1985655E-03 	
 -2.3363376E-03 	 1.2327481E-05 	 3.4541533E-02 	 1.1985761E-03 	
 -2.3363869E-03 	 1.2529299E-05 	 3.4541683E-02 	 1.1985868E-03 	
 -2.3364360E-03 	 1.2733320E-05 	 3.4541834E-02 	 1.1985974E-03 	
 -2.3364851E-03 	 1.2939553E-05 	 3.4541984E-02 	 1.1986080E-03 	
 -2.3365341E-03 	 1.3148012E-05 	 3.4542134E-02 	 1.1986186E-03 	
 -2.3365829E-03 	 1.3358706E-05 	 3.4542285E-02 	 1.1986292E-03 	
 -2.3366317E-03 	 1.3571647E-05 	 3.4542435E-02 	 1.1986398E-03 	
 -2.3366803E-03 	 1.3786846E-05 	 3.4542585E-02 	 1.1986504E-03 	
 -2.3367289E-03 	 1.4004315E-05 	 3.4542735E-02 	 1.1986611E-03 	
 -2.3367773E-03 	 1.4224064E-05 	 3.4542885E-02 	 1.1986717E-03 	
 -2.3368256E-03 	 1.4446105E-05 	 3.4543035E-02 	 1.1986823E-03 	
 -2.3368737E-03 	 1.4670449E-05 	 3.4543186E-02 	 1.1986929E-03 	
 -2.3369218E-03 	 1.4897106E-05 	 3.4543336E-02 	 1.1987035E-03 	
 -2.3369697E-03 	 1.5126089E-05 	 3.4543486E-02 	 1.1987141E-03 	
 -2.3370174E-03 	 1.5357407E-05 	 3.4543636E-02 	 1.1987246E-03 	
 -2.3370651E-03 	 1.5591072E-05 	 3.4543786E-02 	 1.1987352E-03 	
 -2.3371126E-03 	 1.5827096E-05 	 3.4543935E-02 	 1.1987458E-03 	
 -2.3371599E-03 	 1.6065488E-05 	 3.4544085E-02 	 1.1987564E-03 	
 -2.3372071E-03 	 1.6306260E-05 	 3.4544235E-02 	 1.1987670E-03 	
 -2.3372541E-03 	 1.6549423E-05 	 3.4544385E-02 	 1.1987776E-03 	
 -2.3373010E-03 	 1.6794987E-05 	 3.4544535E-02 	 1.1987881E-03 	
 -2.3373477E-03 	 1.7042964E-05 	 3.4544685E-02 	 1.1987987E-03 	
 -2.3373943E-03 	 1.7293365E-05 	 3.4544834E-02 	 1.1988093E-03 	
 -2.3374407E-03 	 1.7546200E-05 	 3.4544984E-02 	 1.1988198E-03 	
 -2.3374869E-03 	 1.7801480E-05 	 3.4545134E-02 	 1.1988304E-03 	
 -2.3375329E-03 	 1.8059216E-05 	 3.4545283E-02 	 1.1988410E-03 	
 -2.3375788E-03 	 1.8319418E-05 	 3.4545433E-02 	 1.1988515E-03 	
 -2.3376245E-03 	 1.8582098E-05 	 3.4545582E-02 	 1.1988621E-03 	
 -2.3376700E-03 	 1.8847267E-05 	 3.4545732E-02 	 1.1988726E-03 	
 -2.3377153E-03 	 1.9114934E-05 	 3.4545881E-02 	 1.1988832E-03 	
 -2.3377604E-03 	 1.9385110E-05 	 3.4546031E-02 	 1.1988937E-03 	
 -2.3378053E-03 	 1.9657807E-05 	 3.4546180E-02 	 1.1989043E-03 	
 -2.3378500E-03 	 1.9933035E-05 	 3.4546329E-02 	 1.1989148E-03 	
 -2.3378945E-03 	 2.0210804E-05 	 3.4546479E-02 	 1.1989253E-03 	
 -2.3379388E-03 	 2.0491125E-05 	 3.4546628E-02 	 1.1989359E-03 	
 -2.3379829E-03 	 2.0774009E-05 	 3.4546777E-02 	 1.1989464E-03 	
 -2.3380268E-03 	 2.1059465E-05 	 3.4546926E-02 	 1.1989569E-03 	
 -2.3380705E-03 	 2.1347506E-05 	 3.4547075E-02 	 1.1989674E-03 	
 -2.3381139E-03 	 2.1638141E-05 	 3.4547224E-02 	 1.1989780E-03 	
 -2.3381571E-03 	 2.1931380E-05 	 3.4547374E-02 	 1.1989885E-03 	
 -2.3382001E-03 	 2.2227234E-05 	 3.4547523E-02 	 1.1989990E-03 	
 -2.3382429E-03 	 2.2525714E-05 	 3.4547672E-02 	 1.1990095E-03 	
 -2.3382854E-03 	 2.2826829E-05 	 3.4547820E-02 	 1.1990200E-03 	
 -2.3383276E-03 	 2.3130591E-05 	 3.4547969E-02 	 1.1990305E-03 	
 -2.3383696E-03 	 2.3437010E-05 	 3.4548118E-02 	 1.1990410E-03 	
 -2.3384114E-03 	 2.3746095E-05 	 3.4548267E-02 	 1.1990515E-03 	
 -2.3384529E-03 	 2.4057858E-05 	 3.4548416E-02 	 1.1990620E-03 	
 -2.3384942E-03 	 2.4372308E-05 	 3.4548564E-02 	 1.1990725E-03 	
 -2.3385352E-03 	 2.4689455E-05 	 3.4548713E-02 	 1.1990829E-03 	
 -2.3385759E-03 	 2.5009311E-05 	 3.4548862E-02 	 1.1990934E-03 	
 -2.3386164E-03 	 2.5331885E-05 	 3.4549010E-02 	 1.1991039E-03 	
 -2.3386566E-03 	 2.5657187E-05 	 3.4549159E-02 	 1.1991143E-03 	
 -2.3386965E-03 	 2.5985227E-05 	 3.4549307E-02 	 1.1991248E-03 	
 -2.3387361E-03 	 2.6316017E-05 	 3.4549456E-02 	 1.1991353E-03 	
 -2.3387754E-03 	 2.6649564E-05 	 3.4549604E-02 	 1.1991457E-03 	
 -2.3388145E-03 	 2.6985881E-05 	 3.4549752E-02 	 1.1991562E-03 	
 -2.3388532E-03 	 2.7324976E-05 	 3.4549901E-02 	 1.1991666E-03 	
 -2.3388917E-03 	 2.7666861E-05 	 3.4550049E-02 	 1.1991770E-03 	
 -2.3389299E-03 	 2.8011544E-05 	 3.4550197E-02 	 1.1991875E-03 	
 -2.3389677E-03 	 2.8359035E-05 	 3.4550345E-02 	 1.1991979E-03 	
 -2.3390053E-03 	 2.8709346E-05 	 3.4550493E-02 	 1.1992083E-03 	
 -2.3390425E-03 	 2.9062485E-05 	 3.4550641E-02 	 1.1992188E-03 	
 -2.3390794E-03 	 2.9418463E-05 	 3.4550789E-02 	 1.1992292E-03 	
 -2.3391160E-03 	 2.9777289E-05 	 3.4550937E-02 	 1.1992396E-03 	
 -2.3391523E-03 	 3.0138973E-05 	 3.4551085E-02 	 1.1992500E-03 	
 -2.3391882E-03 	 3.0503525E-05 	 3.4551233E-02 	 1.1992604E-03 	
 -2.3392238E-03 	 3.0870956E-05 	 3.4551380E-02 	 1.1992708E-03 	
 -2.3392591E-03 	 3.1241273E-05 	 3.4551528E-02 	 1.1992812E-03 	
 -2.3392940E-03 	 3.1614488E-05 	 3.4551676E-02 	 1.1992916E-03 	
 -2.3393286E-03 	 3.1990610E-05 	 3.4551823E-02 	 1.1993020E-03 	
 -2.3393628E-03 	 3.2369649E-05 	 3.4551971E-02 	 1.1993124E-03 	
 -2.3393967E-03 	 3.2751614E-05 	 3.4552118E-02 	 1.1993227E-03 	
 -2.3394302E-03 	 3.3136515E-05 	 3.4552266E-02 	 1.1993331E-03 	
 -2.3394633E-03 	 3.3524362E-05 	 3.4552413E-02 	 1.1993435E-03 	
 -2.3394961E-03 	 3.3915164E-05 	 3.4552560E-02 	 1.1993538E-03 	
 -2.3395285E-03 	 3.4308930E-05 	 3.4552708E-02 	 1.1993642E-03 	
 -2.3395605E-03 	 3.4705671E-05 	 3.4552855E-02 	 1.1993745E-03 	
 -2.3395922E-03 	 3.5105395E-05 	 3.4553002E-02 	 1.1993849E-03 	
 -2.3396234E-03 	 3.5508112E-05 	 3.4553149E-02 	 1.1993952E-03 	
 -2.3396543E-03 	 3.5913833E-05 	 3.4553296E-02 	 1.1994055E-03 	
 -2.3396848E-03 	 3.6322565E-05 	 3.4553443E-02 	 1.1994159E-03 	
 -2.3397149E-03 	 3.6734318E-05 	 3.4553590E-02 	 1.1994262E-03 	
 -2.3397446E-03 	 3.7149102E-05 	 3.4553737E-02 	 1.1994365E-03 	
 -2.3397738E-03 	 3.7566926E-05 	 3.4553883E-02 	 1.1994468E-03 	
 -2.3398027E-03 	 3.7987800E-05 	 3.4554030E-02 	 1.1994571E-03 	
 -2.3398312E-03 	 3.8411732E-05 	 3.4554177E-02 	 1.1994674E-03 	
 -2.3398592E-03 	 3.8838732E-05 	 3.4554323E-02 	 1.1994777E-03 	
 -2.3398868E-03 	 3.9268809E-05 	 3.4554470E-02 	 1.1994880E-03 	
 -2.3399140E-03 	 3.9701972E-05 	 3.4554616E-02 	 1.1994983E-03 	
 -2.3399407E-03 	 4.0138230E-05 	 3.4554762E-02 	 1.1995085E-03 	
 -2.3399670E-03 	 4.0577593E-05 	 3.4554909E-02 	 1.1995188E-03 	
 -2.3399929E-03 	 4.1020070E-05 	 3.4555055E-02 	 1.1995291E-03 	
 -2.3400183E-03 	 4.1465669E-05 	 3.4555201E-02 	 1.1995393E-03 	
 -2.3400433E-03 	 4.1914400E-05 	 3.4555347E-02 	 1.1995496E-03 	
 -2.3400678E-03 	 4.2366272E-05 	 3.4555493E-02 	 1.1995598E-03 	
 -2.3400919E-03 	 4.2821293E-05 	 3.4555639E-02 	 1.1995701E-03 	
 -2.3401155E-03 	 4.3279473E-05 	 3.4555785E-02 	 1.1995803E-03 	
 -2.3401386E-03 	 4.3740821E-05 	 3.4555931E-02 	 1.1995905E-03 	
 -2.3401613E-03 	 4.4205345E-05 	 3.4556077E-02 	 1.1996008E-03 	
 -2.3401835E-03 	 4.4673054E-05 	 3.4556222E-02 	 1.1996110E-03 	
 -2.3402052E-03 	 4.5143958E-05 	 3.4556368E-02 	 1.1996212E-03 	
 -2.3402264E-03 	 4.5618065E-05 	 3.4556514E-02 	 1.1996314E-03 	
 -2.3402471E-03 	 4.6095383E-05 	 3.4556659E-02 	 1.1996416E-03 	
 -2.3402674E-03 	 4.6575922E-05 	 3.4556805E-02 	 1.1996518E-03 	
 -2.3402871E-03 	 4.7059690E-05 	 3.4556950E-02 	 1.1996619E-03 	
 -2.3403063E-03 	 4.7546696E-05 	 3.4557095E-02 	 1.1996721E-03 	
 -2.3403250E-03 	 4.8036948E-05 	 3.4557240E-02 	 1.1996823E-03 	
 -2.3403433E-03 	 4.8530456E-05 	 3.4557385E-02 	 1.1996924E-03 	
 -2.3403610E-03 	 4.9027227E-05 	 3.4557530E-02 	 1.1997026E-03 	
 -2.3403781E-03 	 4.9527271E-05 	 3.4557675E-02 	 1.1997128E-03 	
 -2.3403948E-03 	 5.0030596E-05 	 3.4557820E-02 	 1.1997229E-03 	
 -2.3404109E-03 	 5.0537210E-05 	 3.4557965E-02 	 1.1997330E-03 	
 -2.3404265E-03 	 5.1047122E-05 	 3.4558110E-02 	 1.1997432E-03 	
 -2.3404415E-03 	 5.1560340E-05 	 3.4558255E-02 	 1.1997533E-03 	
 -2.3404560E-03 	 5.2076873E-05 	 3.4558399E-02 	 1.1997634E-03 	
 -2.3404700E-03 	 5.2596729E-05 	 3.4558544E-02 	 1.1997735E-03 	
 -2.3404834E-03 	 5.3119917E-05 	 3.4558688E-02 	 1.1997836E-03 	
 -2.3404962E-03 	 5.3646445E-05 	 3.4558832E-02 	 1.1997937E-03 	
 -2.3405085E-03 	 5.4176320E-05 	 3.4558977E-02 	 1.1998038E-03 	
 -2.3405202E-03 	 5.4709552E-05 	 3.4559121E-02 	 1.1998139E-03 	
 -2.3405313E-03 	 5.5246149E-05 	 3.4559265E-02 	 1.1998239E-03 	
 -2.3405419E-03 	 5.5786118E-05 	 3.4559409E-02 	 1.1998340E-03 	
 -2.3405519E-03 	 5.6329469E-05 	 3.4559553E-02 	 1.1998440E-03 	
 -2.3405612E-03 	 5.6876209E-05 	 3.4559697E-02 	 1.1998541E-03 	
 -2.3405701E-03 	 5.7426346E-05 	 3.4559840E-02 	 1.1998641E-03 	
 -2.3405783E-03 	 5.7979888E-05 	 3.4559984E-02 	 1.1998742E-03 	
 -2.3405859E-03 	 5.8536844E-05 	 3.4560128E-02 	 1.1998842E-03 	
 -2.3405929E-03 	 5.9097221E-05 	 3.4560271E-02 	 1.1998942E-03 	
 -2.3405993E-03 	 5.9661027E-05 	 3.4560415E-02 	 1.1999042E-03 	
