  1.4260118E+03 	-3.3244735E+08 	 4.2619521E+08 	 4.8131228E+08 	 2.3971483E+03 	-3.6357357E+03 	-4.0907195E+03 	
  1.4533825E+03 	-3.3238174E+08 	 4.2609569E+08 	 4.8120032E+08 	 2.3971578E+03 	-3.6357480E+03 	-4.0907333E+03 	
  1.4807531E+03 	-3.3231613E+08 	 4.2599618E+08 	 4.8108835E+08 	 2.3971674E+03 	-3.6357602E+03 	-4.0907472E+03 	
  1.5081238E+03 	-3.3225052E+08 	 4.2589667E+08 	 4.8097638E+08 	 2.3971770E+03 	-3.6357725E+03 	-4.0907611E+03 	
  1.5354945E+03 	-3.3218491E+08 	 4.2579715E+08 	 4.8086442E+08 	 2.3971866E+03 	-3.6357848E+03 	-4.0907749E+03 	
  1.5628651E+03 	-3.3211929E+08 	 4.2569764E+08 	 4.8075245E+08 	 2.3971962E+03 	-3.6357971E+03 	-4.0907888E+03 	
  1.5902358E+03 	-3.3205368E+08 	 4.2559812E+08 	 4.8064048E+08 	 2.3972057E+03 	-3.6358094E+03 	-4.0908027E+03 	
  1.6176065E+03 	-3.3198807E+08 	 4.2549861E+08 	 4.8052851E+08 	 2.3972153E+03 	-3.6358217E+03 	-4.0908166E+03 	
  1.6449771E+03 	-3.3192245E+08 	 4.2539909E+08 	 4.8041655E+08 	 2.3972249E+03 	-3.6358340E+03 	-4.0908305E+03 	
  1.6723478E+03 	-3.3185684E+08 	 4.2529958E+08 	 4.8030458E+08 	 2.3972345E+03 	-3.6358463E+03 	-4.0908444E+03 	
  1.6997185E+03 	-3.3179123E+08 	 4.2520006E+08 	 4.8019261E+08 	 2.3972442E+03 	-3.6358586E+03 	-4.0908583E+03 	
  1.7270891E+03 	-3.3172561E+08 	 4.2510055E+08 	 4.8008064E+08 	 2.3972538E+03 	-3.6358709E+03 	-4.0908722E+03 	
  1.7544598E+03 	-3.3166000E+08 	 4.2500103E+08 	 4.7996867E+08 	 2.3972634E+03 	-3.6358833E+03 	-4.0908861E+03 	
  1.7818305E+03 	-3.3159438E+08 	 4.2490151E+08 	 4.7985670E+08 	 2.3972730E+03 	-3.6358956E+03 	-4.0909001E+03 	
  1.8092011E+03 	-3.3152877E+08 	 4.2480200E+08 	 4.7974473E+08 	 2.3972826E+03 	-3.6359079E+03 	-4.0909140E+03 	
  1.8365718E+03 	-3.3146315E+08 	 4.2470248E+08 	 4.7963275E+08 	 2.3972923E+03 	-3.6359203E+03 	-4.0909279E+03 	
  1.8639425E+03 	-3.3139754E+08 	 4.2460296E+08 	 4.7952078E+08 	 2.3973019E+03 	-3.6359326E+03 	-4.0909419E+03 	
  1.8913131E+03 	-3.3133192E+08 	 4.2450344E+08 	 4.7940881E+08 	 2.3973116E+03 	-3.6359450E+03 	-4.0909558E+03 	
  1.9186838E+03 	-3.3126630E+08 	 4.2440393E+08 	 4.7929684E+08 	 2.3973212E+03 	-3.6359573E+03 	-4.0909698E+03 	
