  1.9125092E-02 	-3.8542673E-03 	-7.1031529E-03 	 4.3107929E-04 	
  1.8450749E-02 	-2.6130614E-03 	-6.8577633E-03 	 3.9428714E-04 	
  1.8637756E-02 	-3.3600292E-03 	-6.7497933E-03 	 4.0421544E-04 	
  1.8636142E-02 	-3.3628295E-03 	-6.7514747E-03 	 4.0419683E-04 	
  1.8431597E-02 	-2.5904173E-03 	-6.8615226E-03 	 3.9351454E-04 	
  1.8617818E-02 	-3.3316073E-03 	-6.7511864E-03 	 4.0330126E-04 	
  1.8616206E-02 	-3.3344097E-03 	-6.7528581E-03 	 4.0328250E-04 	
  1.8396301E-02 	-2.5436777E-03 	-6.8567690E-03 	 3.9190946E-04 	
  1.8394734E-02 	-2.5464057E-03 	-6.8584376E-03 	 3.9188857E-04 	
  1.8580114E-02 	-3.2818741E-03 	-6.7457107E-03 	 4.0149596E-04 	
  1.8345072E-02 	-2.4731304E-03 	-6.8435860E-03 	 3.8949270E-04 	
  1.8343509E-02 	-2.4758585E-03 	-6.8452220E-03 	 3.8947127E-04 	
  1.8528098E-02 	-3.2055360E-03 	-6.7301256E-03 	 3.9886046E-04 	
  1.8278210E-02 	-2.3791919E-03 	-6.8221039E-03 	 3.8629463E-04 	
  1.8276656E-02 	-2.3819074E-03 	-6.8237147E-03 	 3.8627272E-04 	
  1.8460474E-02 	-3.1058380E-03 	-6.7062432E-03 	 3.9540903E-04 	
  1.8458884E-02 	-3.1085839E-03 	-6.7078785E-03 	 3.9538933E-04 	
  1.8194557E-02 	-2.2651024E-03 	-6.7940800E-03 	 3.8233212E-04 	
  1.8377644E-02 	-2.9833483E-03 	-6.6742503E-03 	 3.9118380E-04 	
  1.8376062E-02 	-2.9861096E-03 	-6.6758282E-03 	 3.9116318E-04 	
  1.8097679E-02 	-2.1261073E-03 	-6.7565398E-03 	 3.7769713E-04 	
  1.8280092E-02 	-2.8387561E-03 	-6.6343782E-03 	 3.8623527E-04 	
  1.8278522E-02 	-2.8414937E-03 	-6.6359211E-03 	 3.8621392E-04 	
  1.7986564E-02 	-1.9657017E-03 	-6.7113590E-03 	 3.7242281E-04 	
  1.7985051E-02 	-1.9683377E-03 	-6.7128749E-03 	 3.7239909E-04 	
  1.8166823E-02 	-2.6755743E-03 	-6.5884053E-03 	 3.8059923E-04 	
  1.7861831E-02 	-1.7847748E-03 	-6.6588442E-03 	 3.6657065E-04 	
  1.7860331E-02 	-1.7873912E-03 	-6.6603071E-03 	 3.6654588E-04 	
  1.8041596E-02 	-2.4892643E-03 	-6.5335970E-03 	 3.7438351E-04 	
  1.7724167E-02 	-1.5843190E-03 	-6.5993412E-03 	 3.6020746E-04 	
  1.7722685E-02 	-1.5868984E-03 	-6.6007581E-03 	 3.6018181E-04 	
  1.7903543E-02 	-2.2835785E-03 	-6.4718513E-03 	 3.6763644E-04 	
  1.7902024E-02 	-2.2862187E-03 	-6.4732638E-03 	 3.6761241E-04 	
  1.7563413E-02 	-1.3533566E-03 	-6.5299691E-03 	 3.5294553E-04 	
  1.7743980E-02 	-2.0447182E-03 	-6.3987980E-03 	 3.5997433E-04 	
  1.7742484E-02 	-2.0473132E-03 	-6.4001583E-03 	 3.5994925E-04 	
  1.7391355E-02 	-1.1004237E-03 	-6.4522424E-03 	 3.4530159E-04 	
  1.7389918E-02 	-1.1029115E-03 	-6.4535509E-03 	 3.4527399E-04 	
  1.7570309E-02 	-1.7892382E-03 	-6.3201924E-03 	 3.5186197E-04 	
  1.7207552E-02 	-8.2961773E-04 	-6.3681215E-03 	 3.3734107E-04 	
  1.7206140E-02 	-8.3205246E-04 	-6.3693729E-03 	 3.3731248E-04 	
  1.7386553E-02 	-1.5135320E-03 	-6.2339185E-03 	 3.4344474E-04 	
  1.7385106E-02 	-1.5160255E-03 	-6.2351649E-03 	 3.4341753E-04 	
  1.7011718E-02 	-5.4492504E-04 	-6.2793778E-03 	 3.2912609E-04 	
  1.7010343E-02 	-5.4727828E-04 	-6.2805740E-03 	 3.2909689E-04 	
  1.7190908E-02 	-1.2242574E-03 	-6.1431112E-03 	 3.3476393E-04 	
  1.6807806E-02 	-2.4321783E-04 	-6.1841769E-03 	 3.2080553E-04 	
  1.6806449E-02 	-2.4553697E-04 	-6.1853079E-03 	 3.2077506E-04 	
  1.6987404E-02 	-9.1818527E-04 	-6.0459537E-03 	 3.2596853E-04 	
  1.6986013E-02 	-9.2056218E-04 	-6.0470794E-03 	 3.2593925E-04 	
  1.6594274E-02 	 6.9056133E-05 	-6.0854796E-03 	 3.1240775E-04 	
  1.6775803E-02 	-5.9957952E-04 	-5.9443379E-03 	 3.1712223E-04 	
  1.6774442E-02 	-6.0189282E-04 	-5.9454028E-03 	 3.1709199E-04 	
  1.6375043E-02 	 3.9465956E-04 	-5.9817476E-03 	 3.0407910E-04 	
  1.6373746E-02 	 3.9246803E-04 	-5.9827554E-03 	 3.0404696E-04 	
  1.6556017E-02 	-2.7251317E-04 	-5.8399364E-03 	 3.0828083E-04 	
  1.6150026E-02 	 7.2941088E-04 	-5.8747950E-03 	 2.9586859E-04 	
  1.6148760E-02 	 7.2728715E-04 	-5.8757422E-03 	 2.9583574E-04 	
  1.6332012E-02 	 6.5705784E-05 	-5.7313680E-03 	 2.9958752E-04 	
  1.6330713E-02 	 6.3525354E-05 	-5.7323101E-03 	 2.9955560E-04 	
  1.5919278E-02 	 1.0693565E-03 	-5.7662086E-03 	 2.8781610E-04 	
  1.5918060E-02 	 1.0673423E-03 	-5.7670941E-03 	 2.8778323E-04 	
  1.6102454E-02 	 4.0874763E-04 	-5.6212831E-03 	 2.9105493E-04 	
  1.5686609E-02 	 1.4167498E-03 	-5.6548664E-03 	 2.8005441E-04 	
  1.5685407E-02 	 1.4147649E-03 	-5.6556937E-03 	 2.8002044E-04 	
  1.5871221E-02 	 7.5897461E-04 	-5.5085728E-03 	 2.8281608E-04 	
  1.5869986E-02 	 7.5693338E-04 	-5.5093953E-03 	 2.8278285E-04 	
  1.5450902E-02 	 1.7656098E-03 	-5.5432059E-03 	 2.7257489E-04 	
  1.5638333E-02 	 1.1122608E-03 	-5.3949015E-03 	 2.7489956E-04 	
  1.5637131E-02 	 1.1102908E-03 	-5.3956669E-03 	 2.7486583E-04 	
  1.5215851E-02 	 2.1178844E-03 	-5.4303567E-03 	 2.6549634E-04 	
  1.5214714E-02 	 2.1160413E-03 	-5.4310703E-03 	 2.6546168E-04 	
  1.5403943E-02 	 1.4647566E-03 	-5.2817055E-03 	 2.6732338E-04 	
  1.4981574E-02 	 2.4696393E-03 	-5.3178721E-03 	 2.5882645E-04 	
  1.4980469E-02 	 2.4678673E-03 	-5.3185325E-03 	 2.5879162E-04 	
  1.5171740E-02 	 1.8183831E-03 	-5.1682377E-03 	 2.6019889E-04 	
  1.5170603E-02 	 1.8165547E-03 	-5.1688941E-03 	 2.6016452E-04 	
  1.4748310E-02 	 2.8172341E-03 	-5.2070854E-03 	 2.5256318E-04 	
  1.4747260E-02 	 2.8155893E-03 	-5.2076879E-03 	 2.5252922E-04 	
  1.4940726E-02 	 2.1674771E-03 	-5.0565924E-03 	 2.5349237E-04 	
  1.4519532E-02 	 3.1622221E-03 	-5.0974467E-03 	 2.4680042E-04 	
  1.4518490E-02 	 3.1605893E-03 	-5.0980074E-03 	 2.4676556E-04 	
  1.4714435E-02 	 2.5137108E-03 	-4.9462263E-03 	 2.4729849E-04 	
  1.4713361E-02 	 2.5120212E-03 	-4.9467835E-03 	 2.4726390E-04 	
  1.4294401E-02 	 3.4993758E-03 	-4.9908396E-03 	 2.4148401E-04 	
  1.4493001E-02 	 2.8533724E-03 	-4.8385015E-03 	 2.4159990E-04 	
  1.4491957E-02 	 2.8517504E-03 	-4.8390136E-03 	 2.4156536E-04 	
  1.4076218E-02 	 3.8300378E-03 	-4.8868855E-03 	 2.3669076E-04 	
  1.4075237E-02 	 3.8285383E-03 	-4.8873576E-03 	 2.3665626E-04 	
  1.4276652E-02 	 3.1830618E-03 	-4.7345797E-03 	 2.3637092E-04 	
  1.3865159E-02 	 4.1507682E-03 	-4.7868227E-03 	 2.3238517E-04 	
  1.3864206E-02 	 4.1493324E-03 	-4.7872554E-03 	 2.3235097E-04 	
  1.4068653E-02 	 3.5041598E-03 	-4.6341556E-03 	 2.3168154E-04 	
  1.4067668E-02 	 3.5026659E-03 	-4.6345858E-03 	 2.3164734E-04 	
  1.3661474E-02 	 4.4584406E-03 	-4.6917048E-03 	 2.2852566E-04 	
  1.3660579E-02 	 4.4571373E-03 	-4.6920892E-03 	 2.2849318E-04 	
  1.3868172E-02 	 3.8118724E-03 	-4.5387882E-03 	 2.2745716E-04 	
  1.3468174E-02 	 4.7541754E-03 	-4.6013388E-03 	 2.2516621E-04 	
  1.3467275E-02 	 4.7528581E-03 	-4.6017011E-03 	 2.2513280E-04 	
  1.3678271E-02 	 4.1074520E-03 	-4.4482837E-03 	 2.2375348E-04 	
  1.3677339E-02 	 4.1060757E-03 	-4.4486443E-03 	 2.2371990E-04 	
  1.3284512E-02 	 5.0336603E-03 	-4.5170944E-03 	 2.2222014E-04 	
  1.3499034E-02 	 4.3878077E-03 	-4.3636714E-03 	 2.2051841E-04 	
  1.3498127E-02 	 4.3864854E-03 	-4.3640021E-03 	 2.2048521E-04 	
  1.3113284E-02 	 5.2979404E-03 	-4.4388540E-03 	 2.1972983E-04 	
  1.3112433E-02 	 5.2967285E-03 	-4.4391584E-03 	 2.1969735E-04 	
  1.3330589E-02 	 4.6501554E-03 	-4.2858218E-03 	 2.1769682E-04 	
  1.2954552E-02 	 5.5442588E-03 	-4.3675184E-03 	 2.1763443E-04 	
  1.2953721E-02 	 5.5430941E-03 	-4.3677985E-03 	 2.1760245E-04 	
  1.3175670E-02 	 4.8956666E-03 	-4.2146342E-03 	 2.1532897E-04 	
  1.3174807E-02 	 4.8944408E-03 	-4.2149137E-03 	 2.1529660E-04 	
  1.2808394E-02 	 5.7701548E-03 	-4.3038462E-03 	 2.1587273E-04 	
  1.2807618E-02 	 5.7691155E-03 	-4.3040897E-03 	 2.1584296E-04 	
  1.3033402E-02 	 5.1205189E-03 	-4.1511894E-03 	 2.1332165E-04 	
  1.2684390E-02 	 5.9650613E-03 	-4.2508929E-03 	 2.1454580E-04 	
  1.2683596E-02 	 5.9639759E-03 	-4.2511335E-03 	 2.1451474E-04 	
  1.2913171E-02 	 5.3143517E-03 	-4.0985183E-03 	 2.1179016E-04 	
  1.2573582E-02 	 6.1408589E-03 	-4.2052464E-03 	 2.1348922E-04 	
  1.2572803E-02 	 6.1398060E-03 	-4.2054719E-03 	 2.1345858E-04 	
  1.2806202E-02 	 5.4889629E-03 	-4.0532079E-03 	 2.1055601E-04 	
  1.2805569E-02 	 5.4882699E-03 	-4.0533306E-03 	 2.1053320E-04 	
  1.2475749E-02 	 6.2956882E-03 	-4.1674279E-03 	 2.1264745E-04 	
  1.2713026E-02 	 5.6435397E-03 	-4.0155585E-03 	 2.0959527E-04 	
  1.2712226E-02 	 5.6424509E-03 	-4.0157721E-03 	 2.0956437E-04 	
  1.2392908E-02 	 6.4308910E-03 	-4.1372702E-03 	 2.1205753E-04 	
  1.2634101E-02 	 5.7773735E-03 	-3.9858302E-03 	 2.0888539E-04 	
