 -1.8576107E-01 	 1.6237350E-03 	
 -1.8576842E-01 	 1.5623307E-03 	
 -1.8576954E-01 	 1.5589058E-03 	
 -1.8576956E-01 	 1.6049227E-03 	
 -1.8576852E-01 	 1.5647229E-03 	
 -1.8576964E-01 	 1.5536251E-03 	
 -1.8576966E-01 	 1.5849634E-03 	
 -1.8576870E-01 	 1.5665028E-03 	
 -1.8576700E-01 	 1.5506785E-03 	
 -1.8576984E-01 	 1.5645690E-03 	
 -1.8576897E-01 	 1.5677816E-03 	
 -1.8576899E-01 	 1.5376129E-03 	
 -1.8577010E-01 	 1.5438889E-03 	
 -1.8576932E-01 	 1.5687250E-03 	
 -1.8576934E-01 	 1.5242902E-03 	
 -1.8577044E-01 	 1.5231239E-03 	
 -1.8576144E-01 	 1.5778514E-03 	
 -1.8576977E-01 	 1.5109487E-03 	
 -1.8577085E-01 	 1.5025229E-03 	
 -1.8577088E-01 	 1.5428753E-03 	
 -1.8577026E-01 	 1.4978722E-03 	
 -1.8577134E-01 	 1.4823781E-03 	
 -1.8577136E-01 	 1.5084951E-03 	
 -1.8577083E-01 	 1.4853857E-03 	
 -1.8576908E-01 	 1.4658250E-03 	
 -1.8577191E-01 	 1.4750569E-03 	
 -1.8577145E-01 	 1.4738489E-03 	
 -1.8577147E-01 	 1.4405157E-03 	
 -1.8577251E-01 	 1.4429358E-03 	
 -1.8577213E-01 	 1.4636503E-03 	
 -1.8577215E-01 	 1.4167040E-03 	
 -1.8577317E-01 	 1.4125296E-03 	
 -1.8577319E-01 	 1.4637886E-03 	
 -1.8577291E-01 	 1.3999056E-03 	
 -1.8577391E-01 	 1.3831067E-03 	
 -1.8577393E-01 	 1.4073969E-03 	
 -1.8577372E-01 	 1.3934191E-03 	
 -1.8577374E-01 	 1.3598677E-03 	
 -1.8577472E-01 	 1.3618181E-03 	
 -1.8577457E-01 	 1.3976561E-03 	
 -1.8577459E-01 	 1.3376655E-03 	
 -1.8577554E-01 	 1.3274274E-03 	
 -1.8577555E-01 	 1.3652085E-03 	
 -1.8577546E-01 	 1.3267819E-03 	
 -1.8577369E-01 	 1.3072874E-03 	
 -1.8577640E-01 	 1.3160443E-03 	
 -1.8577635E-01 	 1.3276071E-03 	
 -1.8577636E-01 	 1.2820450E-03 	
 -1.8577726E-01 	 1.2790140E-03 	
 -1.8577727E-01 	 1.3309887E-03 	
 -1.8577726E-01 	 1.2690538E-03 	
 -1.8577812E-01 	 1.2544363E-03 	
 -1.8577813E-01 	 1.2804369E-03 	
 -1.8577816E-01 	 1.2686445E-03 	
 -1.8577817E-01 	 1.2380609E-03 	
 -1.8577900E-01 	 1.2428225E-03 	
 -1.8577905E-01 	 1.2811219E-03 	
 -1.8577906E-01 	 1.2249202E-03 	
 -1.8577986E-01 	 1.2183795E-03 	
 -1.8577987E-01 	 1.2594741E-03 	
 -1.8577994E-01 	 1.2250387E-03 	
 -1.8577816E-01 	 1.2098448E-03 	
 -1.8578071E-01 	 1.2228633E-03 	
 -1.8578080E-01 	 1.2386199E-03 	
 -1.8578080E-01 	 1.1979976E-03 	
 -1.8578153E-01 	 1.1998974E-03 	
 -1.8578153E-01 	 1.2564671E-03 	
 -1.8578163E-01 	 1.1998278E-03 	
 -1.8578232E-01 	 1.1906591E-03 	
 -1.8578232E-01 	 1.2218312E-03 	
 -1.8578242E-01 	 1.2154188E-03 	
 -1.8578242E-01 	 1.1904993E-03 	
 -1.8578308E-01 	 1.2010231E-03 	
 -1.8578318E-01 	 1.2448117E-03 	
 -1.8578318E-01 	 1.1945392E-03 	
 -1.8578380E-01 	 1.1939985E-03 	
 -1.8578380E-01 	 1.2408604E-03 	
 -1.8578389E-01 	 1.2123328E-03 	
 -1.8578211E-01 	 1.2030328E-03 	
 -1.8578447E-01 	 1.2221667E-03 	
 -1.8578456E-01 	 1.2437941E-03 	
 -1.8578456E-01 	 1.2090509E-03 	
 -1.8578510E-01 	 1.2170058E-03 	
 -1.8578510E-01 	 1.2794242E-03 	
 -1.8578518E-01 	 1.2285123E-03 	
 -1.8578569E-01 	 1.2251695E-03 	
 -1.8578568E-01 	 1.2620818E-03 	
 -1.8578575E-01 	 1.2612128E-03 	
 -1.8578574E-01 	 1.2416039E-03 	
 -1.8578622E-01 	 1.2577377E-03 	
 -1.8578626E-01 	 1.3069145E-03 	
 -1.8578625E-01 	 1.2615232E-03 	
 -1.8578670E-01 	 1.2660803E-03 	
 -1.8578669E-01 	 1.3179831E-03 	
 -1.8578672E-01 	 1.2940003E-03 	
 -1.8578494E-01 	 1.2889653E-03 	
 -1.8578712E-01 	 1.3128110E-03 	
 -1.8578713E-01 	 1.3387098E-03 	
 -1.8578712E-01 	 1.3075729E-03 	
 -1.8578750E-01 	 1.3194815E-03 	
 -1.8578749E-01 	 1.3858070E-03 	
 -1.8578748E-01 	 1.3378704E-03 	
 -1.8578784E-01 	 1.3375941E-03 	
 -1.8578782E-01 	 1.3777192E-03 	
 -1.8578779E-01 	 1.3794778E-03 	
 -1.8578777E-01 	 1.3618641E-03 	
 -1.8578810E-01 	 1.3805047E-03 	
 -1.8578805E-01 	 1.4320103E-03 	
 -1.8578803E-01 	 1.3877210E-03 	
 -1.8578834E-01 	 1.3937382E-03 	
 -1.8578831E-01 	 1.4472586E-03 	
 -1.8578824E-01 	 1.4239018E-03 	
 -1.8578648E-01 	 1.4190482E-03 	
 -1.8578850E-01 	 1.4437975E-03 	
 -1.8578839E-01 	 1.4568829E-03 	
 -1.8578836E-01 	 1.4382759E-03 	
 -1.8578863E-01 	 1.4563476E-03 	
 -1.8578850E-01 	 1.4913761E-03 	
 -1.8578847E-01 	 1.4588550E-03 	
 -1.8578872E-01 	 1.4700414E-03 	
 -1.8577976E-01 	 1.5358170E-03 	
 -1.8578855E-01 	 1.4804141E-03 	
 -1.8578878E-01 	 1.4845106E-03 	
 -1.8578875E-01 	 1.5364006E-03 	
 -1.8578858E-01 	 1.5026126E-03 	
 -1.8578880E-01 	 1.4994199E-03 	
 -1.8578877E-01 	 1.5373112E-03 	
 -1.8578858E-01 	 1.5251465E-03 	
 -1.8578686E-01 	 1.5163972E-03 	
 -1.8578875E-01 	 1.5382686E-03 	
 -1.8578854E-01 	 1.5477534E-03 	
 -1.8578851E-01 	 1.5246093E-03 	
 -1.8578870E-01 	 1.5390390E-03 	
 -1.8578847E-01 	 1.5702180E-03 	
 -1.8578843E-01 	 1.5326025E-03 	
 -1.8578861E-01 	 1.5394398E-03 	
 -1.8577957E-01 	 1.6011700E-03 	
 -1.8578833E-01 	 1.5402340E-03 	
 -1.8578850E-01 	 1.5393423E-03 	
 -1.8578846E-01 	 1.5867876E-03 	
 -1.8578819E-01 	 1.5474152E-03 	
 -1.8578835E-01 	 1.5386745E-03 	
 -1.8578832E-01 	 1.5718248E-03 	
 -1.8578802E-01 	 1.5541145E-03 	
 -1.8578636E-01 	 1.5392357E-03 	
 -1.8578814E-01 	 1.5562894E-03 	
 -1.8578781E-01 	 1.5603567E-03 	
 -1.8578778E-01 	 1.5309595E-03 	
 -1.8578792E-01 	 1.5402472E-03 	
 -1.8578758E-01 	 1.5662237E-03 	
 -1.8578754E-01 	 1.5223535E-03 	
 -1.8578768E-01 	 1.5238205E-03 	
 -1.8577858E-01 	 1.5805803E-03 	
 -1.8578728E-01 	 1.5135761E-03 	
 -1.8578741E-01 	 1.5071860E-03 	
 -1.8578738E-01 	 1.5498140E-03 	
 -1.8578697E-01 	 1.5048371E-03 	
 -1.8578710E-01 	 1.4905715E-03 	
 -1.8578707E-01 	 1.5191686E-03 	
 -1.8578664E-01 	 1.4963936E-03 	
 -1.8578505E-01 	 1.4759619E-03 	
 -1.8578673E-01 	 1.4889352E-03 	
 -1.8578627E-01 	 1.4885456E-03 	
 -1.8578624E-01 	 1.4540534E-03 	
 -1.8578636E-01 	 1.4594447E-03 	
 -1.8578586E-01 	 1.4816304E-03 	
 -1.8578584E-01 	 1.4332202E-03 	
 -1.8578595E-01 	 1.4310612E-03 	
 -1.8577682E-01 	 1.4846193E-03 	
 -1.8578540E-01 	 1.4138409E-03 	
 -1.8578550E-01 	 1.4041120E-03 	
 -1.8578548E-01 	 1.4440103E-03 	
 -1.8578493E-01 	 1.3961961E-03 	
 -1.8578502E-01 	 1.3791666E-03 	
 -1.8578500E-01 	 1.4057068E-03 	
 -1.8578441E-01 	 1.3808965E-03 	
 -1.8578288E-01 	 1.3581841E-03 	
 -1.8578448E-01 	 1.3697722E-03 	
 -1.8578387E-01 	 1.3681267E-03 	
 -1.8578385E-01 	 1.3323097E-03 	
 -1.8578393E-01 	 1.3369392E-03 	
 -1.8578328E-01 	 1.3586087E-03 	
 -1.8578327E-01 	 1.3097113E-03 	
 -1.8578333E-01 	 1.3073773E-03 	
 -1.8577424E-01 	 1.3608312E-03 	
 -1.8578265E-01 	 1.2907227E-03 	
 -1.8578270E-01 	 1.2816877E-03 	
 -1.8578269E-01 	 1.3224084E-03 	
 -1.8578199E-01 	 1.2758641E-03 	
 -1.8578204E-01 	 1.2601296E-03 	
 -1.8578202E-01 	 1.2881514E-03 	
 -1.8578130E-01 	 1.2653455E-03 	
 -1.8577979E-01 	 1.2446861E-03 	
 -1.8578133E-01 	 1.2586890E-03 	
 -1.8578057E-01 	 1.2596899E-03 	
 -1.8578056E-01 	 1.2265450E-03 	
 -1.8578059E-01 	 1.2341238E-03 	
 -1.8577981E-01 	 1.2590041E-03 	
 -1.8577981E-01 	 1.2135599E-03 	
 -1.8577982E-01 	 1.2148775E-03 	
 -1.8577076E-01 	 1.2720160E-03 	
 -1.8577902E-01 	 1.2060137E-03 	
 -1.8577903E-01 	 1.2010847E-03 	
 -1.8577902E-01 	 1.2459705E-03 	
 -1.8577820E-01 	 1.2040473E-03 	
 -1.8577820E-01 	 1.1929750E-03 	
 -1.8577820E-01 	 1.2256992E-03 	
 -1.8577736E-01 	 1.2078608E-03 	
 -1.8577586E-01 	 1.1921471E-03 	
 -1.8577735E-01 	 1.2112273E-03 	
 -1.8577650E-01 	 1.2175001E-03 	
 -1.8577650E-01 	 1.1896710E-03 	
 -1.8577648E-01 	 1.2026391E-03 	
 -1.8577562E-01 	 1.2330274E-03 	
 -1.8577562E-01 	 1.1930648E-03 	
 -1.8577559E-01 	 1.1999189E-03 	
 -1.8576653E-01 	 1.2625978E-03 	
 -1.8577473E-01 	 1.2022809E-03 	
 -1.8577469E-01 	 1.2030126E-03 	
 -1.8577470E-01 	 1.2534838E-03 	
 -1.8577383E-01 	 1.2172178E-03 	
 -1.8577378E-01 	 1.2118123E-03 	
 -1.8577379E-01 	 1.2500042E-03 	
 -1.8577293E-01 	 1.2377216E-03 	
 -1.8577141E-01 	 1.2276219E-03 	
 -1.8577288E-01 	 1.2519754E-03 	
 -1.8577203E-01 	 1.2635886E-03 	
 -1.8577204E-01 	 1.2411486E-03 	
 -1.8577197E-01 	 1.2591660E-03 	
 -1.8577113E-01 	 1.2945680E-03 	
 -1.8577115E-01 	 1.2596714E-03 	
 -1.8577107E-01 	 1.2713009E-03 	
 -1.8576201E-01 	 1.3386110E-03 	
 -1.8577027E-01 	 1.2828777E-03 	
 -1.8577019E-01 	 1.2880654E-03 	
 -1.8577021E-01 	 1.3426201E-03 	
 -1.8576942E-01 	 1.3104198E-03 	
 -1.8576933E-01 	 1.3091109E-03 	
 -1.8576934E-01 	 1.3507486E-03 	
 -1.8576859E-01 	 1.3419202E-03 	
 -1.8576702E-01 	 1.3355340E-03 	
 -1.8576851E-01 	 1.3626077E-03 	
 -1.8576780E-01 	 1.3769780E-03 	
 -1.8576782E-01 	 1.3575783E-03 	
 -1.8576771E-01 	 1.3777900E-03 	
 -1.8576705E-01 	 1.4151754E-03 	
 -1.8576706E-01 	 1.3825877E-03 	
 -1.8576695E-01 	 1.3958764E-03 	
 -1.8575789E-01 	 1.4645284E-03 	
 -1.8576636E-01 	 1.4101312E-03 	
 -1.8576624E-01 	 1.4164427E-03 	
 -1.8576626E-01 	 1.4714772E-03 	
 -1.8576570E-01 	 1.4397789E-03 	
 -1.8576558E-01 	 1.4390674E-03 	
 -1.8576560E-01 	 1.4803064E-03 	
 -1.8576511E-01 	 1.4711093E-03 	
 -1.8576346E-01 	 1.4648566E-03 	
 -1.8576499E-01 	 1.4906108E-03 	
 -1.8576457E-01 	 1.5037163E-03 	
 -1.8576459E-01 	 1.4836444E-03 	
 -1.8576445E-01 	 1.5020051E-03 	
 -1.8576410E-01 	 1.5372167E-03 	
 -1.8576412E-01 	 1.5031763E-03 	
 -1.8576398E-01 	 1.5141314E-03 	
 -1.8575495E-01 	 1.5800091E-03 	
 -1.8576372E-01 	 1.5231119E-03 	
 -1.8576358E-01 	 1.5266650E-03 	
 -1.8576360E-01 	 1.5781466E-03 	
 -1.8576340E-01 	 1.5431498E-03 	
 -1.8576326E-01 	 1.5393204E-03 	
 -1.8576328E-01 	 1.5762975E-03 	
 -1.8576315E-01 	 1.5630319E-03 	
 -1.8576142E-01 	 1.5534404E-03 	
 -1.8576303E-01 	 1.5742420E-03 	
