 -3.3585210E+08 	 4.3135941E+08 	 4.8712277E+08 	 2.3966573E+03 	-3.6351071E+03 	-4.0900093E+03 	 1.8900988E-01 	-5.6591030E-02 	-6.1591480E-02 	-3.3585227E+08 	 4.3135946E+08 	 4.8712280E+08 	 2.3966580E+03 	-3.6351063E+03 	-4.0900088E+03 	 1.8900914E-01 	-5.6593508E-02 	-6.1591480E-02 	
 -3.3578651E+08 	 4.3125991E+08 	 4.8701082E+08 	 2.3966674E+03 	-3.6351194E+03 	-4.0900230E+03 	 2.7218875E-01 	 1.4361993E-01 	-1.4322790E-02 	-3.3578667E+08 	 4.3125997E+08 	 4.8701086E+08 	 2.3966672E+03 	-3.6351183E+03 	-4.0900223E+03 	 1.7764708E-01 	-5.3279157E-02 	-6.1591518E-02 	
 -3.3572091E+08 	 4.3116041E+08 	 4.8689887E+08 	 2.3966758E+03 	-3.6351311E+03 	-4.0900363E+03 	 2.4592474E-01 	 5.8903336E-02 	 6.5333688E-03 	-3.3572107E+08 	 4.3116047E+08 	 4.8689891E+08 	 2.3966767E+03 	-3.6351303E+03 	-4.0900359E+03 	 1.8121071E-01 	-5.6565216E-02 	-6.1591513E-02 	
 -3.3565531E+08 	 4.3106092E+08 	 4.8678693E+08 	 2.3966833E+03 	-3.6351424E+03 	-4.0900495E+03 	 2.4592474E-01 	 5.8903336E-02 	 6.5333688E-03 	-3.3565547E+08 	 4.3106098E+08 	 4.8678696E+08 	 2.3966863E+03 	-3.6351424E+03 	-4.0900495E+03 	 1.8120329E-01 	-5.6588976E-02 	-6.1591513E-02 	
 -3.3558971E+08 	 4.3096142E+08 	 4.8667498E+08 	 2.3966958E+03 	-3.6351555E+03 	-4.0900638E+03 	 2.7191999E-01 	 1.4369647E-01 	-1.5680235E-02 	-3.3558987E+08 	 4.3096148E+08 	 4.8667501E+08 	 2.3966951E+03 	-3.6351542E+03 	-4.0900629E+03 	 1.7738400E-01 	-5.3249370E-02 	-6.1591514E-02 	
 -3.3552411E+08 	 4.3086192E+08 	 4.8656303E+08 	 2.3967042E+03 	-3.6351672E+03 	-4.0900771E+03 	 2.4569152E-01 	 5.8969953E-02 	 5.3547619E-03 	-3.3552427E+08 	 4.3086198E+08 	 4.8656307E+08 	 2.3967046E+03 	-3.6351663E+03 	-4.0900765E+03 	 1.8091895E-01 	-5.6512562E-02 	-6.1591513E-02 	
 -3.3545851E+08 	 4.3076243E+08 	 4.8645108E+08 	 2.3967118E+03 	-3.6351786E+03 	-4.0900903E+03 	 2.4569152E-01 	 5.8969953E-02 	 5.3547619E-03 	-3.3545867E+08 	 4.3076249E+08 	 4.8645112E+08 	 2.3967143E+03 	-3.6351784E+03 	-4.0900902E+03 	 1.8091154E-01 	-5.6536284E-02 	-6.1591513E-02 	
 -3.3539291E+08 	 4.3066293E+08 	 4.8633913E+08 	 2.3967242E+03 	-3.6351917E+03 	-4.0901046E+03 	 2.7154415E-01 	 1.4352810E-01 	-1.7119952E-02 	-3.3539307E+08 	 4.3066299E+08 	 4.8633917E+08 	 2.3967231E+03 	-3.6351903E+03 	-4.0901036E+03 	 1.7685346E-01 	-5.3173497E-02 	-6.1591515E-02 	
 -3.3532731E+08 	 4.3056343E+08 	 4.8622718E+08 	 2.3967318E+03 	-3.6352031E+03 	-4.0901178E+03 	 2.7154415E-01 	 1.4352810E-01 	-1.7119952E-02 	-3.3532747E+08 	 4.3056349E+08 	 4.8622722E+08 	 2.3967328E+03 	-3.6352024E+03 	-4.0901173E+03 	 1.7684648E-01 	-5.3196685E-02 	-6.1591515E-02 	
 -3.3526171E+08 	 4.3046393E+08 	 4.8611524E+08 	 2.3967403E+03 	-3.6352148E+03 	-4.0901312E+03 	 2.4535141E-01 	 5.8791180E-02 	 4.0956060E-03 	-3.3526187E+08 	 4.3046399E+08 	 4.8611527E+08 	 2.3967423E+03 	-3.6352145E+03 	-4.0901309E+03 	 1.8035205E-01 	-5.6437483E-02 	-6.1591518E-02 	
 -3.3519611E+08 	 4.3036444E+08 	 4.8600329E+08 	 2.3967527E+03 	-3.6352279E+03 	-4.0901455E+03 	 2.7106272E-01 	 1.4311563E-01 	-1.8636397E-02 	-3.3519627E+08 	 4.3036450E+08 	 4.8600332E+08 	 2.3967512E+03 	-3.6352263E+03 	-4.0901443E+03 	 1.7605830E-01 	-5.3052421E-02 	-6.1591520E-02 	
 -3.3513051E+08 	 4.3026494E+08 	 4.8589134E+08 	 2.3967603E+03 	-3.6352393E+03 	-4.0901587E+03 	 2.7106272E-01 	 1.4311563E-01 	-1.8636397E-02 	-3.3513067E+08 	 4.3026500E+08 	 4.8589137E+08 	 2.3967609E+03 	-3.6352385E+03 	-4.0901580E+03 	 1.7605134E-01 	-5.3075505E-02 	-6.1591520E-02 	
 -3.3506491E+08 	 4.3016544E+08 	 4.8577938E+08 	 2.3967688E+03 	-3.6352510E+03 	-4.0901721E+03 	 2.4490605E-01 	 5.8368137E-02 	 2.7615250E-03 	-3.3506507E+08 	 4.3016550E+08 	 4.8577942E+08 	 2.3967704E+03 	-3.6352506E+03 	-4.0901716E+03 	 1.7952797E-01 	-5.6293507E-02 	-6.1591528E-02 	
