0,115.018,83.927,97.068
0,104.349,101.509,101.498
0,89.526,114.257,101.922
0,72.609,122.776,100.273
0,54.546,125.978,96.166
0,37.08,128.155,93.373
0,20.163,128.987,91.417
0,3.938,128.96,90.558
0,-11.507,127.667,90.391
0,-26.084,124.699,90.529
0,-39.879,120.557,91.325
0,-52.665,113.787,91.533
0,-64.039,103.946,90.526
0,-75.241,95.439,92.492
0,-86.171,86.637,96.478
0,-96.504,76.19,101.491
0,-104.935,62.309,104.827
0,-110.869,45.632,105.924
0,-113.751,27.298,104.386
0,-114.335,8.983,102.39
0,-112.462,-8.77,99.805
0,-109.078,-25.796,98.397
0,-103.222,-41.305,95.395
0,-95.568,-54.556,91.11
0,-87.173,-65.829,86.932
0,-78.864,-76.498,84.587
0,-70.241,-86.783,83.663
0,-60.845,-96.631,83.781
0,-50.621,-106.914,85.6
0,-39.101,-116.528,88.011
0,-26.039,-123.708,89.689
0,-11.659,-129.327,91.558
0,4.058,-133.957,94.222
0,21.202,-138.456,98.534
0,39.372,-139.419,102.071
0,57.79,-136.01,104.213
0,75.276,-127.016,103.696
0,90.745,-113.13,100.458
0,105.338,-99.545,98.972
0,117.065,-83.535,96.198
0,125.148,-65.769,91.828
0,130.252,-48.018,87.172
0,133.538,-31.297,83.669
0,133.725,-15.025,79.174
0,137.539,1e-12,57.66
0,136.644,13.417,58.396
0,135.633,27.869,61.607
0,134.159,44.235,66.732
0,132.465,63.719,74.304
0,128.473,85.363,82.337
0,120.004,106.09,88.323
0,105.522,120.428,89.054
0,87.338,127.527,85.714
0,68.904,132.113,82.502
0,50.981,135.862,80.413
0,33.518,138.933,79.359
0,16.463,140.754,78.893
0,1e-12,141.102,78.843
0,-15.606,138.645,78.345
0,-30.435,136.384,79.206
0,-44.29,131.164,79.414
0,-56.642,121.73,77.942
0,-67.628,110.473,76.143
0,-78.668,101.586,77.285
0,-90.291,94.155,81.436
0,-102.059,85.556,87.064
0,-113.044,73.918,92.553
0,-121.656,58.188,95.83
0,-127.521,39.8,97.292
0,-130.27,20.001,97.111
0,-128.886,1e-12,93.969
0,-125.11,-18.782,90.8
0,-118.516,-35.601,86.385
0,-109.85,-49.785,81.119
0,-101.159,-62.694,77.68
0,-92.119,-74.001,74.688
0,-83.223,-84.591,72.822
0,-73.982,-94.16,71.453
0,-64.243,-103.311,70.989
0,-54.012,-113.564,72.387
0,-42.63,-123.604,74.515
0,-29.622,-130.377,75.439
0,-15.616,-138.916,78.52
0,1e-12,-145.694,81.611
0,17.181,-150.922,85.048
0,35.785,-154.62,89.047
0,54.979,-153.405,91.62
0,73.395,-145.356,91.356
0,90.649,-133.367,89.78
0,106.267,-118.736,87.445
0,119.152,-101.532,83.915
0,128.164,-82.207,78.731
0,133.936,-63.071,73.239
0,137.796,-45.533,68.781
0,139.116,-28.889,64.089
0,138.795,-13.761,60.083
0,142.436,1e-12,42.916
0,141.749,12.478,43.557
0,141.096,26.009,46.157
0,140.263,41.531,50.35
0,140.646,61.325,57.628
0,142.958,88.879,69.536
0,135.482,110.81,74.561
0,120.148,123.959,73.663
0,100.618,128.813,69.103
0,81.718,132.822,65.789
0,64.183,139.032,64.95
0,47.011,145.802,65.388
0,29.634,150.2,65.614
0,12.508,153.048,66.077
0,-4.068,153.061,66.175
0,-19.729,150.412,65.954
0,-34.631,147.861,66.705
0,-48.029,139.491,65.451
0,-59.483,126.603,62.538
0,-69.831,114.096,60.356
0,-80.368,104.579,60.593
0,-91.945,97.44,63.497
0,-105.163,91.417,69.145
0,-119.056,83.273,75.935
0,-131.301,70.198,81.309
0,-141.955,53.798,86.554
0,-149.222,33.806,90.218
0,-149.87,11.121,88.557
0,-145.653,-10.594,84.004
0,-137.498,-29.385,77.485
0,-126.912,-44.519,70.468
0,-116.963,-58.256,66.488
0,-107.122,-70.994,64.04
0,-96.951,-81.988,61.703
0,-86.815,-91.442,59.564
0,-76.813,-99.903,57.916
0,-66.87,-108.499,57.329
0,-56.678,-118.331,58.223
0,-45.869,-130.303,60.869
0,-33.016,-136.982,61.439
0,-19.232,-144.785,63.328
0,-4.039,-151.875,65.659
0,12.765,-159.286,69.038
0,30.996,-162.911,71.68
0,50.559,-165.753,75.151
0,69.467,-159.474,75.362
0,87.204,-148.029,73.966
0,105.564,-138.564,74.709
0,121.785,-124.651,73.964
0,132.392,-103.665,69.149
0,139.031,-81.965,63.419
0,142.518,-61.447,57.628
0,143.657,-42.851,52.097
0,144.04,-26.868,47.882
0,143.339,-12.716,44.512
0,147.352,1e-12,30.838
0,146.884,12.058,31.419
0,146.769,25.341,33.653
0,147.211,41.208,37.522
0,149.314,62.045,43.902
0,157.094,95.323,56.425
0,148.623,116.707,59.165
0,131.044,126.988,56.567
0,109.576,128.617,51.439
0,90.579,132.902,48.921
0,73.195,140.193,48.526
0,56.273,149.116,49.408
0,39.119,157.878,50.838
0,21.542,163.226,51.725
0,4.204,163.892,51.701
0,-12.222,161.734,51.4
0,-27.764,159.568,51.761
0,-42.135,153.403,51.35
0,-54.282,139.897,48.764
0,-64.571,124.48,45.759
0,-74.972,113.697,44.966
0,-86.205,105.86,46.036
0,-99.285,100.281,49.181
0,-115.061,96.029,54.782
0,-132.053,89.063,61.334
0,-146.215,75.057,65.615
0,-159.699,58.415,71.04
0,-168.435,36.87,74.427
0,-169.47,12.166,73.311
0,-163.813,-11.447,68.6
0,-151.253,-30.206,59.761
0,-139.893,-45.915,54.513
0,-128.673,-59.995,51.341
0,-117.153,-72.71,49.169
0,-105.456,-83.916,47.388
0,-94.009,-93.654,45.821
0,-82.998,-102.027,44.409
0,-72.536,-110.173,43.609
0,-62.322,-119.418,43.853
0,-51.823,-130.784,45.394
0,-39.766,-139.846,46.484
0,-26.329,-146.467,47.201
0,-11.807,-153.531,48.624
0,4.133,-160.523,50.604
0,21.655,-166.282,52.833
0,40.462,-169.027,54.799
0,60.126,-168.977,56.644
0,78.351,-159.062,55.706
0,96.325,-148.502,55.218
0,115.952,-141.733,57.152
0,132.967,-128.865,57.406
0,145.694,-110.702,55.758
0,150.771,-86.338,50.493
0,149.987,-61.407,43.319
0,148.727,-41.433,37.711
0,148.248,-25.621,34.067
0,147.614,-12.123,31.613
0,151.855,1e-12,20.117
0,152.079,11.889,20.818
0,152.577,25.214,22.562
0,154.951,42.115,25.968
0,161.354,66.643,32.106
0,166.888,97.63,39.043
0,158.229,118.657,40.533
0,139.899,127.892,38.267
0,118.113,129.322,34.642
0,99.305,134.402,33.056
0,81.961,142.127,32.768
0,65.288,152.432,33.54
0,48.35,163.421,34.836
0,30.502,169.399,35.373
0,12.734,170.156,35.179
0,-4.093,167.256,34.61
0,-19.873,165.235,34.658
0,-34.547,159.83,34.328
0,-47.781,150.498,33.436
0,-58.663,134.884,31.262
0,-69.107,122.886,30.201
0,-80.163,114.427,30.38
0,-92.847,108.562,31.779
0,-108.37,104.963,34.715
0,-127.758,103.002,39.693
0,-146.327,94.297,43.765
0,-163.715,80.766,47.656
0,-175.881,60.699,49.638
0,-179.575,35.836,48.29
0,-183.264,12.159,49.068
0,-178.091,-11.538,46.322
0,-166.136,-31.014,41.167
0,-154.286,-47.461,37.815
0,-141.836,-61.904,35.528
0,-128.266,-74.103,33.549
0,-114.524,-84.687,31.998
0,-101.335,-94.177,30.858
0,-88.935,-102.436,29.894
0,-77.566,-110.187,29.234
0,-67.023,-118.644,29.137
0,-56.649,-128.678,29.75
0,-45.349,-138.374,30.541
0,-32.847,-147.337,31.447
0,-18.942,-153.126,31.937
0,-3.944,-158.509,32.692
0,12.296,-162.101,33.425
0,30.266,-169.735,35.513
0,49.327,-171.954,36.879
0,68.292,-167.517,37.224
0,85.911,-156.369,36.407
0,103.711,-146.313,36.293
0,122.785,-138.928,37.467
0,141.546,-129.981,38.928
0,156.331,-114.972,39.124
0,163.533,-92.724,36.844
0,157.562,-62.346,29.741
0,153.852,-40.753,24.967
0,152.315,-24.78,22.086
0,151.943,-11.774,20.569
0,155.706,1e-12,10.058
0,155.77,11.849,10.374
0,156.6,25.269,11.332
0,160.002,42.801,13.266
0,171.861,72.102,17.588
0,175.125,101.721,20.478
0,162.864,118.712,20.32
0,143.528,126.398,18.91
0,122.793,129.9,17.404
0,104.619,136.858,16.835
0,87.814,147.059,16.959
0,71.519,160.575,17.671
0,53.985,171.381,18.23
0,35.117,173.102,17.958
0,16.858,169.933,17.379
0,1e-12,166.806,17.028
0,-15.698,164.581,16.976
0,-30.297,159.462,16.784
0,-43.881,153.003,16.617
0,-55.427,139.884,15.8
0,-66.035,127.375,15.155
0,-77.194,118.287,15.073
0,-90.04,111.981,15.562
0,-105.722,108.009,16.724
0,-124.889,105.352,18.668
0,-144.49,98.121,20.494
0,-163.551,86.686,22.315
0,-181.37,71.428,24.302
0,-191.727,49.309,24.939
0,-201.027,26.027,26.307
0,-202.223,1e-12,26.367
0,-187.106,-22.677,22.587
0,-174.106,-41.063,20.364
0,-161.355,-57.314,19.048
0,-146.567,-70.614,17.783
0,-131.78,-82.85,16.999
0,-115.481,-91.305,15.935
0,-100.692,-99.664,15.319
0,-87.319,-107.558,14.918
0,-75.419,-115.509,14.721
0,-64.487,-124.056,14.755
0,-53.416,-132.17,14.865
0,-41.623,-139.795,15.063
0,-28.959,-148.058,15.49
0,-14.931,-151.901,15.573
0,1e-12,-157.665,16.044
0,16.231,-162.172,16.558
0,34.02,-167.432,17.365
0,53.246,-171.103,18.243
0,72.649,-168.669,18.685
0,89.765,-155.741,18.088
0,106.679,-143.65,17.775
0,125.394,-136.085,18.329
0,146.46,-131.536,19.756
0,164.128,-120.155,20.585
0,172.782,-98.519,19.759
0,165.503,-65.907,15.887
0,158.731,-41.471,12.777
0,156.442,-24.931,11.146
0,155.768,-11.775,10.294
0,159.148,1e-12,1e-12
0,159.144,12.272,1e-12
0,160.205,26.197,1e-12
0,164.621,44.841,1e-12
0,179.003,77.04,1e-12
0,179.721,105.394,1e-12
0,163.99,118.924,1e-12
0,142.823,123.956,1e-12
0,124.571,132.24,1e-12
0,107.211,142.067,1e-12
0,90.911,155.666,1e-12
0,74.565,172.313,1e-12
0,55.057,177.12,1e-12
0,35.08,172.887,1e-12
0,16.529,164.413,1e-12
0,1e-12,160.776,1e-12
0,-15.428,160.463,1e-12
0,-29.91,156.991,1e-12
0,-43.109,149.302,1e-12
0,-54.323,135.492,1e-12
0,-65.361,124.855,1e-12
0,-77.403,117.288,1e-12
0,-91.69,112.356,1e-12
0,-109.13,109.307,1e-12
0,-127.229,102.208,1e-12
0,-146.541,93.659,1e-12
0,-167.36,84.063,1e-12
0,-188.812,71.558,1e-12
0,-207.424,53.136,1e-12
0,-217.848,28.016,1e-12
0,-219.272,1e-12,1e-12
0,-207.348,-25.633,1e-12
0,-192.096,-46.206,1e-12
0,-175.327,-62.505,1e-12
0,-159.718,-77.562,1e-12
0,-143.043,-90.444,1e-12
0,-122.891,-96.286,1e-12
0,-105.512,-103.173,1e-12
0,-90.374,-110.769,1e-12
0,-77.198,-118.795,1e-12
0,-65.058,-125.759,1e-12
0,-53.261,-131.802,1e-12
0,-41.321,-138.51,1e-12
0,-28.624,-145.549,1e-12
0,-14.717,-148.724,1e-12
0,1e-12,-153.68,1e-12
0,16.088,-161.189,1e-12
0,33.738,-166.456,1e-12
0,52.972,-170.702,1e-12
0,72.712,-169.641,1e-12
0,90.306,-157.781,1e-12
0,107.042,-144.639,1e-12
0,125.704,-136.676,1e-12
0,147.593,-133.255,1e-12
0,167.862,-124.81,1e-12
0,178.159,-103.715,1e-12
0,170.532,-69.419,1e-12
0,162.679,-43.262,1e-12
0,159.792,-25.821,1e-12
0,159.032,-12.19,1e-12
0,162.01,1e-12,-11.307
0,163.886,13.364,-12.001
0,167.506,29.374,-13.53
0,175.972,52.05,-16.572
0,190.469,86.655,-21.511
0,183.401,109.299,-22.117
0,162.944,117.685,-20.108
0,142.247,123.387,-18.404
0,125.165,133.946,-17.99
0,109.295,147.944,-18.328
0,93.448,164.618,-19.177
0,75.063,175.616,-19.484
0,54.432,175.169,-18.682
0,33.986,164.965,-17.061
0,16.104,158.571,-16.141
0,1e-12,156.014,-15.858
0,-15.117,156.574,-16.112
0,-29.263,153.015,-16.088
0,-41.654,142.161,-15.374
0,-52.78,130.092,-14.62
0,-64.158,121.304,-14.368
0,-76.997,115.226,-14.597
0,-92.535,111.599,-15.385
0,-111.361,109.403,-16.764
0,-130.649,102.817,-17.899
0,-149.432,92.699,-18.933
0,-167.828,80.506,-20.222
0,-190.097,69.169,-23.059
0,-204.88,49.46,-24.579
0,-211.167,25.093,-24.781
0,-215.293,1e-12,-25.377
0,-210.891,-25.096,-24.794
0,-203.461,-49.023,-24.355
0,-189.678,-69.226,-23.095
0,-172.424,-85.386,-21.598
0,-153.873,-98.677,-20.302
0,-132.408,-105.843,-18.491
0,-111.334,-109.441,-16.772
0,-93.848,-115.264,-15.959
0,-78.756,-121.399,-15.488
0,-65.271,-126.309,-15.043
0,-52.97,-131.405,-14.789
0,-40.943,-137.557,-14.825
0,-28.202,-142.97,-14.933
0,-14.491,-146.045,-14.943
0,1e-12,-150.088,-15.236
0,15.732,-157.02,-16.028
0,32.963,-162.184,-16.821
0,51.715,-166.054,-17.703
0,71.613,-167.455,-18.576
0,89.806,-158.259,-18.437
0,106.571,-145.22,-18.011
0,125.207,-137.226,-18.517
0,147.255,-134.047,-20.186
0,169.17,-127.615,-21.991
0,180.871,-107.297,-21.692
0,178.549,-76.63,-18.792
0,166.958,-46.209,-14.471
0,162.703,-27.223,-12.373
0,161.544,-12.825,-11.421
0,164.749,1e-12,-25.214
0,167.034,14.661,-26.687
0,172.436,32.651,-30.436
0,178.933,55.708,-35.586
0,187.652,86.915,-42.943
0,178.274,107.618,-43.311
0,158.31,116.635,-39.706
0,140.117,126.579,-37.788
0,123.759,139.746,-37.674
0,107.355,154.329,-38.425
0,89.115,165.599,-38.713
0,69.173,170.639,-37.959
0,48.121,164.785,-35.218
0,28.884,157.269,-32.709
0,11.828,153.325,-31.506
0,-3.817,152.389,-31.391
0,-18.461,150.154,-31.364
0,-31.783,143.367,-30.647
0,-43.335,131.403,-28.972
0,-54.495,121.792,-28.059
0,-66.567,114.755,-28
0,-80.88,110.064,-28.875
0,-98.543,107.741,-30.999
0,-119.369,105.889,-34.229
0,-138.6,97.112,-36.131
0,-157.515,86.268,-38.459
0,-176.044,73.403,-41.536
0,-192.24,56.74,-44.575
0,-199.701,34.493,-44.732
0,-205.736,11.814,-45.839
0,-207.689,-12.027,-46.743
0,-206.799,-36.83,-48.065
0,-204.479,-63.553,-50.448
0,-190.165,-84.609,-48.513
0,-167.823,-96.873,-43.667
0,-145.317,-105.493,-39.551
0,-123.505,-111.728,-36.271
0,-102.856,-115.696,-33.502
0,-85.165,-120.459,-31.885
0,-69.766,-124.461,-30.609
0,-56.377,-128.655,-29.78
0,-44.038,-134.085,-29.587
0,-31.497,-139.874,-29.796
0,-17.957,-142.641,-29.644
0,-3.701,-145.83,-29.956
0,11.57,-151.327,-31.155
0,28.434,-158.682,-33.172
0,46.622,-162.058,-34.741
0,65.942,-162.92,-36.254
0,84.858,-157.267,-36.746
0,102.085,-145.364,-36.121
0,120.538,-136.851,-36.928
0,140.542,-130.271,-39.084
0,161.368,-122.988,-42.145
0,176.363,-106.892,-43.052
0,181.929,-82.717,-40.715
0,171.45,-51.189,-32.38
0,165.817,-29.894,-27.508
0,164.226,-14.069,-25.432
0,168.939,1e-12,-43.884
0,171.131,16.729,-45.925
0,172.746,35.181,-48.947
0,178.565,59.35,-56.427
0,180.996,87.031,-63.622
0,167.589,103.908,-61.784
0,151.159,117.444,-59.421
0,135.419,132.515,-59.147
0,118.508,146.826,-59.361
0,98.853,155.329,-57.97
0,78.545,160.373,-56.228
0,57.885,159.928,-53.434
0,38.231,156.27,-50.448
0,20.195,151.209,-47.804
0,3.886,148.885,-46.812
0,-11.212,145.746,-46.167
0,-24.948,139.421,-44.993
0,-36.973,128.931,-42.801
0,-48.172,119.236,-41.224
0,-59.89,111.364,-40.612
0,-73.605,105.578,-41.195
0,-90.486,102.11,-43.475
0,-110.948,100.436,-47.908
0,-132.133,95.32,-52.413
0,-152.506,86.32,-56.887
0,-173.492,75.447,-63.19
0,-184.817,55.371,-63.994
0,-191.322,33.369,-63.575
0,-196.835,11.381,-64.824
0,-198.3,-11.526,-65.721
0,-200.482,-36.287,-69.655
0,-199.241,-63.13,-73.769
0,-186.427,-85.112,-71.964
0,-163.529,-96.869,-64.433
0,-140.158,-104.345,-57.759
0,-118.616,-111.127,-53.406
0,-97.965,-115.523,-49.677
0,-79.411,-118.346,-46.581
0,-63.842,-121.856,-44.695
0,-50.479,-126.547,-43.867
0,-37.897,-131.93,-43.769
0,-24.792,-135.688,-43.584
0,-10.908,-137.969,-43.448
0,3.761,-141.793,-44.429
0,19.645,-147.384,-46.616
0,37.15,-153.419,-49.632
0,55.763,-155.081,-51.884
0,75.097,-153.315,-53.752
0,93.998,-146.536,-54.603
0,111.648,-135.529,-54.57
0,129.935,-125.892,-56.074
0,150.164,-118.467,-60.113
0,169.492,-107.873,-64.466
0,179.42,-86.812,-63.537
0,178.044,-59.651,-56.803
0,175.216,-36.533,-51.096
0,170.173,-16.588,-45.498
0,172.775,1e-12,-67.718
0,171.355,18.262,-67.146
0,173.277,38.473,-71.646
0,175.6,62.353,-78.952
0,171.904,86.227,-83.569
0,157.976,102.762,-81.159
0,143.933,120.067,-81.11
0,127.237,134.71,-80.458
0,107.27,143.049,-77.363
0,86.279,146.603,-73.267
0,65.562,146.524,-68.881
0,46.554,147.609,-66.493
0,28.487,146.167,-64.013
0,11.701,143.118,-61.792
0,-3.748,140.201,-60.564
0,-17.802,133.786,-58.522
0,-30.071,123.578,-55.344
0,-41.426,115.297,-53.65
0,-52.834,107.598,-52.657
0,-65.709,100.889,-52.6
0,-81.39,96.181,-54.438
0,-100.901,94.379,-59.644
0,-123.475,92.8,-67.697
0,-143.575,84.036,-73.306
0,-162.437,72.006,-79.54
0,-176.228,54.45,-83.155
0,-182.626,32.82,-82.588
0,-187.386,11.125,-83.614
0,-188.255,-11.2,-84.216
0,-189.53,-34.958,-88.421
0,-187.423,-60.283,-92.783
0,-174.942,-81.11,-90.382
0,-156.027,-95.71,-84.279
0,-133.477,-103.842,-76.296
0,-110.855,-108.275,-69.082
0,-89.523,-109.853,-62.715
0,-71.642,-112.656,-59.047
0,-56.735,-116.793,-57.276
0,-43.628,-121.624,-56.594
0,-30.957,-126.432,-56.531
0,-17.608,-128.424,-55.803
0,-3.626,-131,-56.164
0,11.276,-134.775,-57.905
0,27.425,-139.135,-60.789
0,44.909,-142.167,-64.019
0,63.913,-144.381,-68.018
0,83.745,-143.2,-71.654
0,102.486,-135.367,-73.07
0,119.844,-123.763,-73.56
0,137.415,-112.677,-75.86
0,154.85,-100.922,-79.731
0,165.731,-81.93,-79.175
0,171.83,-60.674,-76.733
0,176.569,-40.349,-75.59
0,174.787,-19.129,-70.744
0,171.034,1e-12,-91.958
0,169.954,20.127,-91.755
0,169.025,41.15,-94.741
0,166.249,63.484,-99.022
0,159.453,85.702,-102.337
0,147.544,105.357,-103.118
0,130.771,120.029,-100.666
0,110.831,128.951,-95.72
0,89.052,131.07,-88.238
0,69.126,133.89,-83.782
0,49.929,134.116,-79.503
0,32.248,135.07,-77.316
0,15.563,134.255,-75.396
0,1e-12,131.646,-73.648
0,-14.15,125.123,-70.668
0,-26.461,115.077,-66.452
0,-37.754,106.916,-64.16
0,-49.285,100.187,-63.395
0,-62.419,94.319,-63.855
0,-78.53,90.38,-66.91
0,-98.252,88.429,-73.846
0,-120.916,86.295,-84.457
0,-140.6,76.579,-91.681
0,-158.444,63.136,-99.304
0,-167.479,42.814,-99.522
0,-175.053,22.106,-102.073
0,-177.099,1e-12,-102.154
0,-176.826,-22.419,-103.602
0,-175.364,-46.113,-107.779
0,-167.662,-68.735,-108.697
0,-150.915,-84.845,-102.213
0,-131.406,-96.758,-95.296
0,-109.66,-103.322,-87.14
0,-87.192,-103.487,-77.152
0,-69.066,-106.586,-72.496
0,-53.904,-111.083,-70.48
0,-40.474,-115.593,-69.475
0,-27.525,-119.413,-68.902
0,-14.099,-121.371,-68.139
0,1e-12,-123.845,-68.785
0,15.046,-126.69,-70.78
0,31.122,-128.443,-73.293
0,48.424,-129.67,-76.814
0,67.619,-131.976,-82.708
0,88.008,-131.624,-88.887
0,106.22,-122.162,-90.474
0,121.977,-107.965,-89.91
0,136.48,-93.12,-90.335
0,148.987,-76.949,-91.165
0,160.174,-60.15,-93.504
0,170.327,-42.252,-97.634
0,173.521,-21.081,-96.604
0,163.734,1e-12,-114.618
0,160.957,20.663,-112.22
0,159.992,42.458,-116.623
0,155.045,64.435,-119.959
0,145.637,85.146,-121.48
0,130.316,100.81,-117.972
0,111.083,110.266,-110.702
0,89.922,113.231,-100.743
0,71.184,118.257,-96.24
0,53.193,122.42,-93.381
0,35.666,123.636,-90.134
0,19.167,123.673,-87.813
0,3.702,122.796,-86.481
0,-10.544,117.531,-83.334
0,-22.966,107.903,-78.092
0,-34.241,99.71,-74.978
0,-45.668,92.98,-73.857
0,-58.825,87.813,-75.037
0,-74.684,83.764,-78.89
0,-93.956,81.323,-87.446
0,-116.344,78.778,-101.156
